Is Duplicate Row?-2,State Full Name,Is Duplicate Row?,VIN (1-10),County,City,Postal Code,Model Year,Vehicle Age,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Longitude,Latitude,Electric Utility,2020 Census Tract
Unique,Washington,Unique,YV4BR0DL8J,King,Snoqualmie,98065,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,5,227476042,-121.82432,47.52716,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032603
Unique,Washington,Unique,YV4BR0PM9J,King,Woodinville,98072,2018,8,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,45,348976729,-122.15545,47.75448,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032320
Unique,Washington,Unique,WBAJA9C59J,King,Sammamish,98074,2018,8,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,52650,45,200725619,-122.02054,47.60326,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032217
Unique,Washington,Unique,LYVBR0DK6K,King,Seattle,98115,2019,7,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,43,476369736,-122.31765,47.70013,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004301
Unique,Washington,Unique,2C4RC1N77K,King,Redmond,98053,2019,7,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,45,477095496,-122.03287,47.68555,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032315
Unique,Washington,Unique,5YJSA1AG0D,Kitsap,Bainbridge Island,98110,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,23,183006197,-122.521,47.62728,,53035090800
Unique,Washington,Unique,LYVBR0DL9K,King,Seattle,98105,2019,7,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,46,142963236,-122.31307,47.66127,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033004102
Unique,Washington,Unique,WBA8E1C50J,King,Seattle,98144,2018,8,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,45600,37,133434661,-122.30866,47.57874,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009400
Unique,Washington,Unique,5YJRE1A10B,King,Kent,98042,2011,15,Tesla,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,245,109000,47,183441352,-122.09124,47.33778,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031708
Unique,Washington,Unique,5YJRE11B98,King,Burien,98166,2008,18,Tesla,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,98950,34,206984074,-122.34118,47.46665,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027902
Unique,Washington,Unique,WBA7J2C58J,Yakima,Selah,98942,2018,8,Bmw,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,90700,15,179548379,-120.53113,46.65404,PACIFICORP,53077003400
Unique,Washington,Unique,LREKK5RX3H,King,Maple Valley,98038,2017,9,Cadillac,CT6,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,31,75095,5,6305519,-122.04526,47.39394,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031604
Unique,Washington,Unique,WBAJB1C55J,Snohomish,Bothell,98012,2018,8,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,1,115414470,-122.21061,47.83448,PUGET SOUND ENERGY INC,53061051933
Unique,Washington,Unique,WBA8E1C55J,King,Kirkland,98034,2018,8,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,45600,45,292913484,-122.22901,47.72201,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904
Unique,Washington,Unique,KNDJP3AE0H,Grays Harbor,Hoquiam,98550,2017,9,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,24,224657002,-123.88689,46.97982,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY,53027001500
Unique,Washington,Unique,5YJSA1DN8D,Snohomish,Everett,98203,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,38,144487962,-122.23019,47.94949,PUGET SOUND ENERGY INC,53061040900
Unique,Washington,Unique,WBA8E1C54G,Snohomish,Snohomish,98296,2016,10,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,43700,1,476225417,-122.1389,47.87115,PUGET SOUND ENERGY INC,53061052114
Unique,Washington,Unique,5YJRE1A35A,Kitsap,Bainbridge Island,98110,2010,16,Tesla,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,245,110950,23,265387573,-122.521,47.62728,PUGET SOUND ENERGY INC,53035090800
Unique,Washington,Unique,5YJSA1H1XE,King,Kirkland,98034,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,1,192749315,-122.22901,47.72201,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203
Unique,Washington,Unique,WBA8E1C51H,King,Seattle,98119,2017,9,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,36,211539163,-122.3684,47.64586,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006000
Unique,Washington,Unique,YV4BR0DK7J,King,Seattle,98107,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,36,206093387,-122.38591,47.67597,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003201
Unique,Washington,Unique,5YJSA1CP0C,King,Clyde Hill,98004,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,48,264362836,-122.1872,47.61001,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100
Unique,Washington,Unique,WP0AH2A7XJ,Snohomish,Lake Stevens,98258,2018,8,Porsche,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,184400,44,144596238,-122.06402,48.01497,PUGET SOUND ENERGY INC,53061052505
Unique,Washington,Unique,5YJSA1DN0C,Snohomish,Arlington,98223,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,10,260723200,-122.1264,48.19471,BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053400
Unique,Washington,Unique,YV4BR0DK3J,Clark,Vancouver,98684,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,17,189485292,-122.5476,45.62832,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041317
Unique,Washington,Unique,5YJSA1AC1D,King,Covington,98042,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,47,189966115,-122.09124,47.33778,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031705
Unique,Washington,Unique,KNDJP3AE1J,Pacific,Raymond,98577,2018,8,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,19,156670881,-123.72994,46.68867,BONNEVILLE POWER ADMINISTRATION||PUD NO 2 OF PACIFIC COUNTY,53049950200
Unique,Washington,Unique,WBA8E1C56J,Pierce,Fife,98424,2018,8,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,45600,25,195096002,-122.35686,47.23679,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940002
Unique,Washington,Unique,KNDJX3AE7J,Whatcom,Bellingham,98229,2018,8,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,40,180733619,-122.45516,48.74487,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001202
Unique,Washington,Unique,5YJSA1AC6D,Thurston,Tenino,98589,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,20,3063028,-122.85135,46.85752,PUGET SOUND ENERGY INC,53067012530
Unique,Washington,Unique,5YJSA1CP4C,Pierce,Tacoma,98466,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,28,155060216,-122.5338,47.23594,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072311
Unique,Washington,Unique,JF2GTDNC1K,Walla Walla,Walla Walla,99362,2019,7,Subaru,CROSSTREK,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,34995,16,176473860,-118.34261,46.07068,PACIFICORP,53071920902
Unique,Washington,Unique,WBA7J2C56J,Spokane,Veradale,99016,2018,8,Bmw,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,90700,4,310978559,-117.1748,47.65699,BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013001
Unique,Washington,Unique,KNDJP3AE5G,King,Covington,98042,2016,10,Kia,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,47,224497885,-122.09124,47.33778,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032005
Unique,Washington,Unique,5YJSA1CP1D,Kitsap,Bremerton,98312,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,26,164768075,-122.66122,47.56573,PUGET SOUND ENERGY INC,53035081100
Unique,Washington,Unique,5YJSA1CN6D,King,Seattle,98102,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,43,177532925,-122.32427,47.63433,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006500
Unique,Washington,Unique,LYVBR0DM1K,King,Kirkland,98034,2019,7,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,1,180847649,-122.22901,47.72201,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022201
Unique,Washington,Unique,LYVBR0DK7K,King,Seattle,98103,2019,7,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,43,474474857,-122.35436,47.67596,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004901
Unique,Washington,Unique,5YJSA1DN1C,Skagit,Anacortes,98221,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,10,279701390,-122.61214,48.51748,PUGET SOUND ENERGY INC,53057940302
Unique,Washington,Unique,YH4K14AA2C,Snohomish,Everett,98201,2012,14,Fisker,KARMA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,102000,38,192654962,-122.20596,47.97659,PUGET SOUND ENERGY INC,53061040200
Unique,Washington,Unique,5YJSA1H10E,King,Seattle,98109,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,36,127169892,-122.346385,47.630685,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007002
Unique,Washington,Unique,5YJSA1DP4C,Pierce,Tacoma,98407,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,27,147067602,-122.51766,47.27779,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060400
Unique,Washington,Unique,2C4RC1H74K,Clark,Camas,98607,2019,7,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,18,141948404,-122.40199,45.58694,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040608
Unique,Washington,Unique,KNDJP3AE3G,King,Redmond,98052,2016,10,Kia,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,48,339038514,-122.13158,47.67858,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032330
Unique,Washington,Unique,YV4BR0DL9J,King,Seattle,98118,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,37,336094699,-122.2668,47.55115,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033011102
Unique,Washington,Unique,WMZYU7C58K,King,Seattle,98112,2019,7,Mini,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,37,275180636,-122.30716,47.62687,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800
Unique,Washington,Unique,YV4BR0DL2J,King,Kirkland,98033,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,48,189882780,-122.2066,47.67887,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022502
Unique,Washington,Unique,5YJSA1AC9D,Pierce,University Place,98467,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,28,156630246,-122.53691,47.20606,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072313
Unique,Washington,Unique,5YJSA1CN8C,King,Seattle,98109,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,36,186056454,-122.346385,47.630685,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007203
Unique,Washington,Unique,5YJRE1A11A,King,Bellevue,98004,2010,16,Tesla,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,245,110950,48,137365245,-122.1872,47.61001,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023806
Unique,Washington,Unique,LYVBR0DM2J,King,Seattle,98112,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,43,139174584,-122.30716,47.62687,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006200
Unique,Washington,Unique,YV4BR0PK5J,Thurston,Olympia,98502,2018,8,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,35,156820324,-122.92333,47.03779,PUGET SOUND ENERGY INC,53067011902
Unique,Washington,Unique,YV4BR0PK2J,Clallam,Sequim,98382,2018,8,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,24,331100185,-123.10367,48.07965,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009001702
Unique,Washington,Unique,LYVBR0DK8K,King,Renton,98055,2019,7,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,33,289237567,-122.21152,47.43954,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029309
Unique,Washington,Unique,WMZYU7C54K,Pierce,Tacoma,98406,2019,7,Mini,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,28,344488952,-122.52054,47.26887,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060907
Unique,Washington,Unique,2C4RC1N73K,Snohomish,Brier,98036,2019,7,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,1,127453175,-122.29245,47.82557,PUGET SOUND ENERGY INC,53061051914
Unique,Washington,Unique,2C4RC1H79K,Snohomish,Bothell,98021,2019,7,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,1,316900251,-122.18384,47.8031,PUGET SOUND ENERGY INC,53061051937
Unique,Washington,Unique,5YJSA1S10E,Island,Camano Island,98282,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,10,249595524,-122.40049,48.23986,BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971700
Unique,Washington,Unique,WBAJB1C59K,King,Mercer Island,98040,2019,7,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,15,55700,41,160875893,-122.21238,47.57816,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024500
Unique,Washington,Unique,5YJRE1A18A,King,North Bend,98045,2010,16,Tesla,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,245,110950,5,115173376,-121.7831,47.49348,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032704
Unique,Washington,Unique,WBA7J2C57J,Walla Walla,Walla Walla,99362,2018,8,Bmw,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,90700,16,127076351,-118.34261,46.07068,PACIFICORP,53071920801
Unique,Washington,Unique,5YJSA1H19E,King,Kirkland,98033,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45,419513,-122.2066,47.67887,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402
Unique,Washington,Unique,5YJSA1H2XE,King,Bellevue,98006,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41,193175517,-122.12096,47.55584,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025007
Unique,Washington,Unique,WMZYU7C57K,King,Snoqualmie,98065,2019,7,Mini,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,5,124862958,-121.82432,47.52716,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032605
Unique,Washington,Unique,WBAJA9C54J,Kitsap,Poulsbo,98370,2018,8,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,52650,23,478450514,-122.64681,47.73689,PUGET SOUND ENERGY INC,53035940100
Unique,Washington,Unique,5YJRE1A1XB,Whatcom,Ferndale,98248,2011,15,Tesla,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,245,109000,42,250173563,-122.59351,48.84756,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010505
Unique,Washington,Unique,5YJRE11B18,King,Issaquah,98029,2008,18,Tesla,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,98950,5,171437850,-122.00292,47.54748,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032221
Unique,Washington,Unique,5YJSA1H21E,Clark,Ridgefield,98642,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,18,189210381,-122.74595,45.81539,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040305
Unique,Washington,Unique,5YJSA1DG8D,King,Preston,98027,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,5,231642806,-122.03439,47.5301,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032221
Unique,Washington,Unique,5YJRE1A16A,King,Kirkland,98034,2010,16,Tesla,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,245,110950,1,197156711,-122.22901,47.72201,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300
Unique,Washington,Unique,5YJSA1CN1C,Spokane,Spokane,99202,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,3,208282602,-117.3797,47.65548,MODERN ELECTRIC WATER COMPANY,53063014500
Unique,Washington,Unique,5YJSA1DN7D,Whatcom,Bellingham,98225,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,42,185029841,-122.47122,48.75235,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000501
Unique,Washington,Unique,WBA8E1C31H,King,Kent,98030,2017,9,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,47,259718259,-122.19564,47.37271,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029507
Unique,Washington,Unique,KNDJP3AE2H,Whatcom,Bellingham,98226,2017,9,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,42,246305734,-122.49756,48.7999,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000700
Unique,Washington,Unique,2C4RC1H77K,King,Seattle,98116,2019,7,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,34,347352036,-122.41067,47.57894,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010502
Unique,Washington,Unique,5YJSA1BG7D,King,Seattle,98125,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,46,230457769,-122.3026,47.72656,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000900
Unique,Washington,Unique,WMZYU7C51K,Whatcom,Lynden,98264,2019,7,Mini,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,42,208997575,-122.45079,48.9429,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010302
Unique,Washington,Unique,5YJSA1CNXC,King,Burien,98146,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,34,311935865,-122.36178,47.49408,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027500
Unique,Washington,Unique,JF2GTDNC2K,Kitsap,Bainbridge Island,98110,2019,7,Subaru,CROSSTREK,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,34995,23,1851286,-122.521,47.62728,PUGET SOUND ENERGY INC,53035090800
Unique,Washington,Unique,5YJSA1CN6C,King,Bellevue,98006,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,41,141093151,-122.12096,47.55584,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024902
Unique,Washington,Unique,LYVBR0DM5K,Snohomish,Everett,98208,2019,7,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,44,293274439,-122.18637,47.89252,PUGET SOUND ENERGY INC,53061052114
Unique,Washington,Unique,WP1AE2AY7L,San Juan,Eastsound,98245,2020,6,Porsche,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,81100,40,133539654,-122.91109,48.69389,BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960102
Unique,Washington,Unique,5YJSA1AC5D,King,Sammamish,98074,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45,219508838,-122.02054,47.60326,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316
Unique,Washington,Unique,YH4K14AAXC,King,Auburn,98001,2012,14,Fisker,KARMA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,102000,30,207495599,-122.23035,47.3074,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030404
Unique,Washington,Unique,WBA8E1C59J,Kitsap,Poulsbo,98370,2018,8,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,45600,23,219734462,-122.64681,47.73689,PUGET SOUND ENERGY INC,53035090201
Unique,Washington,Unique,WMZYU7C46J,Benton,Kennewick,99338,2018,8,Mini,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36800,8,126058719,-119.3118,46.20664,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010815
Unique,Washington,Unique,5YJSA1S13E,King,Bellevue,98008,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,48,218783421,-122.11867,47.63131,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023403
Unique,Washington,Unique,WBA8E1C37H,Snohomish,Mountlake Terrace,98043,2017,9,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,1,180581999,-122.31111,47.78803,PUGET SOUND ENERGY INC,53061051200
Unique,Washington,Unique,5YJSA1BG1D,King,Auburn,98001,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,30,249157877,-122.23035,47.3074,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030404
Unique,Washington,Unique,5YJSA1H14E,Spokane,Spokane,99224,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,6,477426477,-117.46996,47.59431,MODERN ELECTRIC WATER COMPANY,53063003800
Unique,Washington,Unique,5YJSA1DP5D,Pierce,Lake Tapps,98391,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,31,209629612,-122.17144,47.19175,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070314
Unique,Washington,Unique,LYVBR0DL0J,Mason,Grapeview,98546,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,35,136915383,-122.82364,47.32767,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045961200
Unique,Washington,Unique,KNDJX3AE1J,King,Renton,98059,2018,8,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,11,280252654,-122.15771,47.50549,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025101
Unique,Washington,Unique,KNDJX3AE4G,King,Tukwila,98168,2016,10,Kia,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,11,558337,-122.3317,47.50314,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027200
Unique,Washington,Unique,5YJSA1DN0D,Snohomish,Bothell,98012,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,44,207168216,-122.21061,47.83448,PUGET SOUND ENERGY INC,53061052006
